mrscid,mrsname,newsid,newstitle,bucketgrpids,bucketgrptitles,bucketids,influencerids,timestamp,logdate
empty,空的,68747470733A2F2F7777772E7765616C74682E636F6D2E74772F686F6D652F61727469636C65732F3230303832,信用交易才能賺更大？股市贏家：在資本市場，比的是誰的氣長 | 財訊- 掌握趨勢  投資未來 | 最懂投資的財經媒體,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['FinancialManagement_tw', 'finance_tw']",['0000015499CEA928000000046261636B656E645F6C6F63616C494E464C55'],1563776796953,2019-07-22
empty,空的,68747470733A2F2F7777772E7765616C74682E636F6D2E74772F686F6D652F61727469636C65732F3230313533,張達文：追求財務自由的必要修煉 | 財訊- 掌握趨勢  投資未來 | 最懂投資的財經媒體,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['FinancialManagement_tw', 'finance_tw']",['0000015499CEA928000000046261636B656E645F6C6F63616C494E464C55'],1563776872895,2019-07-22
empty,空的,68747470733A2F2F7777772E7765616C74682E636F6D2E74772F686F6D652F61727469636C65732F32303435323F75746D5F736F757263653D66616365626F6F6B2E636F6D2675746D5F6D656469756D3D66616E706167652675746D5F636F6E74656E743D3230313930343137,謝金河：令和之變，臺灣的一面鏡子！ | 財訊- 掌握趨勢  投資未來 | 最懂投資的財經媒體,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['0000015499CEA928000000046261636B656E645F6C6F63616C494E464C55'],1563776976325,2019-07-22
empty,空的,68747470733A2F2F7777772E7765616C74682E636F6D2E74772F686F6D652F61727469636C65732F32303534363F75746D5F736F757263653D66616365626F6F6B2E636F6D2675746D5F6D656469756D3D66616E706167652675746D5F636F6E74656E743D3230313930343234,巴菲特談所得不均，預言報紙將走向末路 | 財訊- 掌握趨勢  投資未來 | 最懂投資的財經媒體,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['0000015499CEA928000000046261636B656E645F6C6F63616C494E464C55'],1563776438372,2019-07-22
empty,空的,68747470733A2F2F7777772E7765616C74682E636F6D2E74772F686F6D652F61727469636C65732F32303538363F75746D5F736F757263653D66616365626F6F6B2E636F6D2675746D5F6D656469756D3D66616E706167652675746D5F636F6E74656E743D3230313930353031,謝金河：蘋果的好消息 | 財訊- 掌握趨勢  投資未來 | 最懂投資的財經媒體,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['FinancialManagement_tw', 'finance_tw']",['0000015499CEA928000000046261636B656E645F6C6F63616C494E464C55'],1563776922493,2019-07-22
empty,空的,68747470733A2F2F7777772E7765616C74682E636F6D2E74772F686F6D652F61727469636C65732F32303539323F75746D5F736F757263653D66616365626F6F6B2E636F6D2675746D5F6D656469756D3D66616E706167652675746D5F636F6E74656E743D3230313930353031,南山人壽頻出包  尹衍樑最艱困的一場戰役 | 財訊- 掌握趨勢  投資未來 | 最懂投資的財經媒體,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['FinancialManagement_tw', 'finance_tw']",['0000015499CEA928000000046261636B656E645F6C6F63616C494E464C55'],1563776429450,2019-07-22
empty,空的,68747470733A2F2F7777772E7765616C74682E636F6D2E74772F686F6D652F61727469636C65732F32313436383F75746D5F736F757263653D66616365626F6F6B2E636F6D2675746D5F6D656469756D3D66616E706167652675746D5F636F6E74656E743D3230313930373231,邱德夫：什麼是威士忌？ | 財訊- 掌握趨勢  投資未來 | 最懂投資的財經媒體,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['0000015499CEA928000000046261636B656E645F6C6F63616C494E464C55'],1563776186972,2019-07-22
60511345,fy,68747470733A2F2F62757A7A6F72616E67652E636F6D2F746563686F72616E67652F323031392F30372F32332F612D6E65772D7365742D6F662D696D616765732D746861742D666F6F6C2D61692D636F756C642D68656C702D6D616B652D69742D6D6F72652D6861636B65722D70726F6F662F3F75746D5F736F757263653D666565646275726E65722675746D5F6D656469756D3D666565642675746D5F63616D706169676E3D466565642533412B746563686F72616E67652B253238546563684F72616E6765253239,分辨得出松鼠與海獅嗎？那你比 AI 聰明一點 | TechOrange,['tech_tw'],['科技'],"['GoogleZone_tw', 'robot_tw']",['000001579961E1D4000000016375706F795F72656C65617365494E464C55'],1563892170997,2019-07-23
60511345,fy,68747470733A2F2F6368696E6573652E656E6761646765742E636F6D2F323031392F30372F32332F6D6963726F736F66742D696E76657374732D6F70656E61692D617A7572652D7375706572636F6D707574696E672F,微軟向 Elon Musk 創立的 OpenAI 投資 10 億美元,['tech_tw'],['科技'],['robot_tw'],['000001579D7E5CCB000000036375706F795F72656C65617365494E464C55'],1563889783728,2019-07-23
60511345,fy,68747470733A2F2F63776170702E6170702E6C696E6B2F587475527A41376B7959,微軟、Uber都愛用　臺大這個系為何是大數據人才搖籃？｜教育｜創新教育｜2019-06-25｜即時｜天下雜誌,"['WhiteCollar_tw', 'business_tw', 'tech_tw']","['職場白領', '商業', '科技']","['career_tw', 'management_tw', 'robot_tw']",['0000015499CE1BE5000000036261636B656E645F6C6F63616C494E464C55'],1563889779228,2019-07-23
60511345,fy,68747470733A2F2F736179646967692D746563682E636F6D2F323031392F30372F61692D706F727472616974732E68746D6C,AI Portraits ，“畫”出大師級藝術風格自畫像！ - Saydigi-Tech | 點子科技,['tech_tw'],['科技'],['robot_tw'],['00000152582BBCF9000000016261636B656E645F6C6F63616C494E464C55'],1563892364833,2019-07-23
60511345,fy,68747470733A2F2F746563686E6577732E74772F323031392F30372F32332F74696E6465722D66696768742D616761696E73742D676F6F676C652D706C61792F3F75746D5F736F757263653D66625F746E2675746D5F6D656469756D3D66616365626F6F6B,社交龍頭 Tinder 對 Google Play 開第一槍，App 平臺帝國面臨挑戰 | TechNews 科技新報,"['3CExpert_tw', 'tech_tw']","['3C達人', '科技']",['cloud_services_tw'],['000001579E025C270000003D6375706F795F72656C65617365494E464C55'],1563889787973,2019-07-23
empty,空的,68747470733A2F2F746563686E6577732E74772F323031392F30372F32332F74696E6465722D66696768742D616761696E73742D676F6F676C652D706C61792F3F75746D5F736F757263653D66625F746E2675746D5F6D656469756D3D66616365626F6F6B,社交龍頭 Tinder 對 Google Play 開第一槍，App 平臺帝國面臨挑戰 | TechNews 科技新報,"['3CExpert_tw', 'tech_tw']","['3C達人', '科技']",['cloud_services_tw'],['000001579E025C270000003D6375706F795F72656C65617365494E464C55'],1563852856804,2019-07-23
empty,空的,68747470733A2F2F74772E6E6577732E7961686F6F2E636F6D2F362545362541432542452545372539432539462545372538342541312545372542372539412545382538302542332545362541392539462545362541462539342D2545362541462539342D2545382539382538422545362539452539432D2545342542382538392545362539382539462D2545352542302538462545372542312542332545352539302538342545362539432538392545392538302539392545342542412539422545372538392542392545382538392542322D3036303034393232302E68746D6C,6款真無線耳機比一比 蘋果、三星、小米各有這些特色 - Yahoo奇摩新聞,"['3CExpert_tw', 'Hipster_tw', 'design_tw', 'tech_tw']","['3C達人', '文青聚落', '設計', '科技']","['3c_tw', 'apple_tw', 'mobile_tw', 'product_design_tw']","['0000015277034F510000000A6261636B656E645F6C6F63616C494E464C55', '000001579D919E930000000C6375706F795F72656C65617365494E464C55']",1563868597898,2019-07-23
empty,空的,68747470733A2F2F7777772E6974686F6D652E636F6D2E74772F6E6577732F313331393731,用來取代Container Linux的Fedora CoreOS釋出第一個預覽版 | iThome,['empty'],['空的'],['empty'],['000001579E138131000000476375706F795F72656C65617365494E464C55'],1563851824319,2019-07-23
60511345,fy,68747470733A2F2F7777772E6974686F6D652E636F6D2E74772F6E6577732F313331393736,Google為Cloud AI平臺加入模型分析工具，比較模型表現更視覺化 | iThome,['tech_tw'],['科技'],['robot_tw'],['000001579E138131000000476375706F795F72656C65617365494E464C55'],1563892101947,2019-07-23
empty,空的,687474703A2F2F7777772E66746368696E6573652E636F6D2F73746F72792F303031303833363732,唐朝爲什麼失敗：長安十二時辰之外 -  - FT中文網,['empty'],['空的'],['empty'],['000001634DFE6565000000066375706F795F72656C65617365494E464C55'],1563934362256,2019-07-24
empty,空的,68747470733A2F2F62757A7A6F72616E67652E636F6D2F323031392F30372F32332F68616E2D6B756F2D79752D6D616B65732D7573652D6F662D74616977616E2D696E646570656E64656E63652F,韓國瑜分裂臺灣新招：「反對臺獨就選我」網酸：怎麼不是贊成統一選韓國瑜 | BuzzOrange,['empty'],['空的'],['empty'],['000001579E0FA656000000456375706F795F72656C65617365494E464C55'],1563934247892,2019-07-24
empty,空的,68747470733A2F2F62757A7A6F72616E67652E636F6D2F323031392F30372F32332F6875616E672D6B756F6368616E672D747361692D706C616E652F,【黃國昌：國安爛官都 KMT 栽培的】國安局被爆走私菸！蔡總統震怒：出訪成果被忽略對外交同仁不公平 | BuzzOrange,['empty'],['空的'],['empty'],['000001579E0FA656000000456375706F795F72656C65617365494E464C55'],1563934263474,2019-07-24
60511345,fy,68747470733A2F2F62757A7A6F72616E67652E636F6D2F746563686F72616E67652F323031392F30372F32332F736D6172742D72657461696C2D61692D636F6D7065746974696F6E2F3F75746D5F736F757263653D666565646275726E65722675746D5F6D656469756D3D666565642675746D5F63616D706169676E3D466565642533412B746563686F72616E67652B253238546563684F72616E6765253239,總獎金超過 90 萬！IDEAS Show 推 AI 影像辨識競賽，激發智慧零售最大潛能 | TechOrange,"['WhiteCollar_tw', 'business_tw', 'tech_tw']","['職場白領', '商業', '科技']","['robot_tw', 'startups_tw']",['000001579961E1D4000000016375706F795F72656C65617365494E464C55'],1563899170893,2019-07-24
empty,空的,68747470733A2F2F6368696E6573652E656E6761646765742E636F6D2F323031392F30372F32342F6170706C652D6970686F6E652D31312D6C696768746E696E672D706F72742D7461707469632D656E67696E652D776964652D616E676C652D63616D6572612F,在新一代 iPhone 上估計還是不會看到 USB-C 連接埠,['empty'],['空的'],['empty'],['000001579D7E5CCB000000036375706F795F72656C65617365494E464C55'],1563964227947,2019-07-24
empty,空的,68747470733A2F2F63726F7373696E672E63772E636F6D2E74772F626C6F67546F7069632E616374696F6E3F69643D31323838266E69643D31323034302675746D5F736F757263653D66625F63726F7373696E672675746D5F6D656469756D3D736F6369616C2675746D5F63616D706169676E3D66625F63726F7373696E672D736F6369616C2D66616365626F6F6B5F6461696C79,惟有先充實自已，才能真正幫助臺灣──於是我來到瑞士攻讀博士 ｜ 為什麼我要回臺灣？ ｜ 換日線 Crossing,['empty'],['空的'],['empty'],['0000015499CE1BE5000000036261636B656E645F6C6F63616C494E464C55'],1563934220773,2019-07-24
60511345,fy,68747470733A2F2F657A33632E74772F37353136,AI Portraits 藝術肖像畫產生器，AI 學習超過 4 萬 5 千張照片，製作風格獨特肖像畫 :: 哇哇3C日誌,['tech_tw'],['科技'],['robot_tw'],['0000015AD6099BB8000000036375706F795F72656C65617365494E464C55'],1563899642331,2019-07-24
empty,空的,68747470733A2F2F657A33632E74772F37353230,小米發放 200 元現金券，無消費門檻皆可用，即日起至 7/26 每天早上 10 點等你搶！ :: 哇哇3C日誌,['empty'],['空的'],['empty'],['0000015AD6099BB8000000036375706F795F72656C65617365494E464C55'],1563934318091,2019-07-24
empty,空的,68747470733A2F2F6D616D61636C75622E636F6D2F6C6561726E2F2565392561392539612565662562632538312565372539342562372565372561622561352565372538652561392565392539622562362565392561332539662565342562392562652565372538372561352565352538612539312565352562632539352565372538382538362565372538322562382565662562632538632565352538662562332565372539632562632565392538312561642565362562612562362565382561372561332565352561342562312565362539382538652F3F75746D5F736F757263653D6D616D61636C75622E7477,驚！男童玩零食乾燥劑引爆炸，右眼遭溶解失明 – 媽媽經｜專屬於媽媽的網站,"['Babyhome_tw', 'life_tw']","['親子家庭', '生活']",['parenting_tw'],['00000158049B8128000000096375706F795F72656C65617365494E464C55'],1563934406899,2019-07-24
empty,空的,68747470733A2F2F6E6577732E686F75736566756E2E636F6D2E74772F6E6577732F61727469636C652F3139353634323233333535332E68746D6C3F75746D5F736F757263653D66616E732D706167652E66616365626F6F6B2E636F6D2675746D5F6D656469756D3D726566657272616C2675746D5F636F6E74656E743D6F686F75736566756E2675746D5F63616D706169676E3D6E6F726D616C5F6E657773,坑殺購戶？20億豪宅蓋一半破產　建商遭約談 | 好房網News,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['estate_tw'],['0000015529B7290D0000000161646D696E5F70726572656C65617365494E464C55'],1563939210269,2019-07-24
60511345,fy,68747470733A2F2F746563686E6577732E74772F323031392F30372F32322F61692D696D6167652D7265636F676E6974696F6E2D70726F626C656D2F3F75746D5F736F757263653D66625F746E2675746D5F6D656469756D3D66616365626F6F6B,如果你能辨識這些圖像內容，那你還是比 AI 聰明 | TechNews 科技新報,"['3CExpert_tw', 'tech_tw']","['3C達人', '科技']",['robot_tw'],['000001579E025C270000003D6375706F795F72656C65617365494E464C55'],1563899774404,2019-07-24
60511345,fy,68747470733A2F2F74772E6E6577732E7961686F6F2E636F6D2F2545352542302539312545362539352542382545362542342542452545372539412538342545362539432541412545342542452538362545372538432539432545362538332542332D25453625393325393425453525424625383361692545352541382538312545382538342538352545342542412542412545392541312539452545352538352538382545362539332539342545352542462538332545342542412542412545392541312539452545342542382538442545352538312539432545382541452538412545372541432541382545352539302541372D3034323635343232332E68746D6C,少數派的未來猜想 | 擔心AI威脅人類？先擔心人類不停「變笨」吧 - Yahoo奇摩新聞,"['3CExpert_tw', 'tech_tw']","['3C達人', '科技']",['robot_tw'],"['0000015277034F510000000A6261636B656E645F6C6F63616C494E464C55', '000001579D919E930000000C6375706F795F72656C65617365494E464C55']",1563899668077,2019-07-24
empty,空的,68747470733A2F2F7765616C74682E627573696E6573737765656B6C792E636F6D2E74772F6D2F4741727469636C652E617370783F69643D4152544C3030303134363338312675746D5F736F757263653D66616365626F6F6B2E636F6D2675746D5F6D656469756D3D736F6369616C2675746D5F636F6E74656E743D7765616C74682675746D5F63616D706169676E3D636F6E74656E74,資深房仲真心嘆：「拜託～連這個問題都沒想好，千萬不要買房！」-房市神祕客-房地產-商周財富網,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['FinancialManagement_tw', 'estate_tw']","['000001579E085241000000416375706F795F72656C65617365494E464C55', '0000016339D980ED000000026375706F795F72656C65617365494E464C55']",1563939430068,2019-07-24
60511345,fy,68747470733A2F2F7777772E696E736964652E636F6D2E74772F61727469636C652F31363938342D6D6963726F736F66742D696E766573742D312D62696C6C696F6E2D696E2D6F70656E2D6169,投 10 億美元！微軟要和 OpenAI 開發「通用人工智慧」 - INSIDE,['tech_tw'],['科技'],['robot_tw'],['000001522EC63532000000016261636B656E645F6C6F63616C494E464C55'],1563899625337,2019-07-24
60511345,fy,68747470733A2F2F7777772E6974686F6D652E636F6D2E74772F766F6963652F313331393636,臺灣在地AI技術力，不輸全球 | iThome,['tech_tw'],['科技'],['robot_tw'],['000001579E138131000000476375706F795F72656C65617365494E464C55'],1563899980959,2019-07-24
empty,空的,68747470733A2F2F7777772E73746F726D2E6D672F61727469636C652F31353039373936,梵蒂岡古墓的駭人祕密》為解少女失蹤30年謎團，開挖古墓密室驚現數十人骨骸-風傳媒,['empty'],['空的'],['empty'],['000001579DB7CFCC000000256375706F795F72656C65617365494E464C55'],1563934207714,2019-07-24
60511345,fy,68747470733A2F2F7777772E73746F726D2E6D672F61727469636C652F31353133313232,發展AI 強強聯手 微軟砸300億投資OpenAI，打造「比人類還聰明」的人工智慧技術！-風傳媒,"['InternationalFinance_tw', 'business_tw', 'tech_tw']","['國際財經', '商業', '科技']",['robot_tw'],['000001579E264F000000005D6375706F795F72656C65617365494E464C55'],1563899611622,2019-07-24
empty,空的,68747470733A2F2F7777772E73746F726D2E6D672F61727469636C652F343731373231,「我甚至無法向數學家解釋我在做什麼」30歲就奪下「數學界諾貝爾」的天才學者舒爾策-風傳媒,['empty'],['空的'],['empty'],['000001579DB7CFCC000000256375706F795F72656C65617365494E464C55'],1563934306737,2019-07-24
empty,空的,68747470733A2F2F7777772E73746F726D2E6D672F6C6966657374796C652F323836363030,喝茶可有著大學問啊！冷泡茶跟熱沖茶哪一個比較健康，農委會實驗道出正確答案-風傳媒,['empty'],['空的'],['empty'],['000001579DB7CFCC000000256375706F795F72656C65617365494E464C55'],1563934224194,2019-07-24
empty,空的,68747470733A2F2F7777772E73746F726D2E6D672F6C6966657374796C652F343332393234,為什麼她們能滿級分錄取臺大醫學系？北一女學霸公開祕訣：上課時做這件事，讀書效率倍增-風傳媒,['empty'],['空的'],['empty'],['000001579DB7CFCC000000256375706F795F72656C65617365494E464C55'],1563934302655,2019-07-24
empty,空的,68747470733A2F2F7777772E73746F726D2E6D672F6C6966657374796C652F343737323033,廢佛寺改建妓院、逼醫女當官妓，更讓宮廷血流成河！一窺韓國最荒淫暴君「燕山君」真面目-風傳媒,['empty'],['空的'],['empty'],['000001579DB7CFCC000000256375706F795F72656C65617365494E464C55'],1563936476754,2019-07-24
empty,空的,68747470733A2F2F7777772E7468656E6577736C656E732E636F6D2F61727469636C652F313231393932,出現「痛風」之後，所有的肉都不能吃了嗎？ - The News Lens 關鍵評論網,"['Babyhome_tw', 'Fitness_tw', 'Hedonism_tw', 'life_tw']","['親子家庭', '健身瘦身', '享樂女性', '生活']",['health_tw'],['000001579DB3697C000000216375706F795F72656C65617365494E464C55'],1563938565728,2019-07-24
A4910200,CUPOY,68747470733A2F2F62757A7A6F72616E67652E636F6D2F746563686F72616E67652F323031392F30372F31352F6E65772D61692D70726F6772616D6D696E672D6C616E67756167652D676F65732D6265796F6E642D646565702D6C6561726E696E672F,【初學者也能輕鬆上手】MIT 推出「超越深度學習」的新 AI 程式語言，無須數學專業知識就能寫出 AI！ | TechOrange,['tech_tw'],['科技'],['robot_tw'],['000001579961E1D4000000016375706F795F72656C65617365494E464C55'],1564038624847,2019-07-25
A4910200,CUPOY,68747470733A2F2F62757A7A6F72616E67652E636F6D2F746563686F72616E67652F323031392F30372F32322F796F752D73686F756C642D6368616E67652D746869732D6F6E652D73657474696E672D6F6E2D796F75722D6970686F6E652D69662D796F752D77616E742D6265747465722D626174746572792D6C6966652F,只要一個設定，延長 iPhone 電池壽命就這麼簡單 | TechOrange,"['3CExpert_tw', 'tech_tw']","['3C達人', '科技']","['apple_tw', 'mobile_tw', 'robot_tw']",['000001579961E1D4000000016375706F795F72656C65617365494E464C55'],1564039115473,2019-07-25
60511345,fy,68747470733A2F2F62757A7A6F72616E67652E636F6D2F746563686F72616E67652F323031392F30372F32352F676C61737365732D616E74692D7375727665696C6C616E63652D73797374656D2F,香港人用「暗藏 1200 張人臉」的人臉迷彩圍巾，反制中國的臉部辨識系統！ | TechOrange,['tech_tw'],['科技'],['robot_tw'],"['000001579961E1D4000000016375706F795F72656C65617365494E464C55', '000001579E0FA656000000456375706F795F72656C65617365494E464C55']",1564069791766,2019-07-25
empty,空的,68747470733A2F2F636E2E6E7974696D65732E636F6D2F6368696E612F32303139303732352F6A756E6975732D686F2D686F6E672D6B6F6E672D70726F74657374732F7A682D68616E742F,香港親北京議員被指對同僚發出「死亡威脅」 - 紐約時報中文網,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['international_tw'],['0000015499D75EB50000000A6261636B656E645F6C6F63616C494E464C55'],1564040515284,2019-07-25
60511345,fy,68747470733A2F2F70616E7363692E617369612F61726368697665732F313636333130,下棋之外也能看病？淺析臺灣人工智慧醫療之發展 - PanSci 泛科學,['tech_tw'],['科技'],"['GoogleZone_tw', 'robot_tw']",['00000154CD37EC30000000056261636B656E645F6C6F63616C494E464C55'],1564069965138,2019-07-25
60511345,fy,68747470733A2F2F7777772E6974686F6D652E636F6D2E74772F6E6577732F313332303233,臉書以AI輔助繪製地圖，比人工手動標記快3倍 | iThome,['tech_tw'],['科技'],['robot_tw'],['000001579E138131000000476375706F795F72656C65617365494E464C55'],1564069895109,2019-07-25
A4910200,CUPOY,68747470733A2F2F7777772E6974686F6D652E636F6D2E74772F6E6577732F313332303233,臉書以AI輔助繪製地圖，比人工手動標記快3倍 | iThome,['tech_tw'],['科技'],['robot_tw'],['000001579E138131000000476375706F795F72656C65617365494E464C55'],1564038549133,2019-07-25
60511345,fy,68747470733A2F2F7777772E6974686F6D652E636F6D2E74772F6E6577732F313332303334,AI趨勢周報第94期：臺灣首家醫療AI新創獲美國FDA覈准，30秒判讀腦中風AI上市 | iThome,['tech_tw'],['科技'],['robot_tw'],['000001579E138131000000476375706F795F72656C65617365494E464C55'],1564069809484,2019-07-25
empty,空的,68747470733A2F2F62757A7A6F72616E67652E636F6D2F746563686F72616E67652F323031392F30372F32362F7175616C636F6D6D2D736E6170647261676F6E2D3835352D706C75732D73616D73756E672D6575762D646472352D72616D2D6864722D35672D67616C6178792D7331312F,3 分鐘解析：殺手級晶片「高通驍龍 865」到底強在哪？ | TechOrange,"['3CExpert_tw', 'tech_tw']","['3C達人', '科技']",['mobile_tw'],['000001579961E1D4000000016375706F795F72656C65617365494E464C55'],1564149684571,2019-07-26
empty,空的,68747470733A2F2F746563686E6577732E74772F323031392F30372F32352F6E697373616E2D77696C6C2D7265647563652D6974732D776F726B666F7263652D62792D31322D352D74686F7573616E642F3F75746D5F736F757263653D66625F746E2675746D5F6D656469756D3D66616365626F6F6B,Q1 營業利潤慘跌 98.5％，日產汽車宣佈全球裁員 1.25 萬人 | TechNews 科技新報,"['3CExpert_tw', 'life_tw', 'tech_tw']","['3C達人', '生活', '科技']",['car_tw'],['000001579E025C270000003D6375706F795F72656C65617365494E464C55'],1564121611065,2019-07-26
60511345,fy,68747470733A2F2F7777772E626E6578742E636F6D2E74772F61727469636C652F35343132302F6E6F2D6D6F72652D61692D657870657274,AI門檻快速降低，李開復：不需頂級科學家，有AI工程師就夠！｜數位時代,"['business_tw', 'tech_tw']","['商業', '科技']",['robot_tw'],"['00000153174BB0C70000000C6261636B656E645F6C6F63616C494E464C55', '000001579DAF67DF0000001D6375706F795F72656C65617365494E464C55']",1564098760032,2019-07-26
empty,空的,68747470733A2F2F7777772E626E6578742E636F6D2E74772F61727469636C652F35343132382F6F7263616D2D746F2D74616977616E,前一家公司天價賣Intel，以色列創業家的獨角獸OrCam助盲人看見世界｜數位時代,"['WhiteCollar_tw', 'business_tw', 'tech_tw']","['職場白領', '商業', '科技']",['startups_tw'],"['00000153174BB0C70000000C6261636B656E645F6C6F63616C494E464C55', '000001579DAF67DF0000001D6375706F795F72656C65617365494E464C55']",1564121176046,2019-07-26
empty,空的,68747470733A2F2F7777772E68627274616977616E2E636F6D2F61727469636C655F636F6E74656E745F4152303030333436342E68746D6C3F75746D5F736F757263653D46616365626F6F6B2675746D5F6D656469756D3D47485F706F73742675746D5F63616D706169676E3D31393037,「策略投注」避險法 - 哈佛商業評論‧與世界一流管理接軌,"['WhiteCollar_tw', 'business_tw']","['職場白領', '商業']","['career_tw', 'management_tw']",['00000153173FD38C000000086261636B656E645F6C6F63616C494E464C55'],1564121094120,2019-07-26
empty,空的,68747470733A2F2F7777772E68627274616977616E2E636F6D2F61727469636C655F636F6E74656E745F4152303030363535392E68746D6C3F75746D5F736F757263653D46616365626F6F6B2675746D5F6D656469756D3D47485F706F73742675746D5F63616D706169676E3D31393037,頂尖的執行長如何對付不斷的壓力 - 哈佛商業評論‧與世界一流管理接軌,['empty'],['空的'],['empty'],['00000153173FD38C000000086261636B656E645F6C6F63616C494E464C55'],1564121054681,2019-07-26
empty,空的,68747470733A2F2F7777772E696E736964652E636F6D2E74772F61727469636C652F31363931332D35472D73746F636B,【5G圖解】還在投資蘋概股？第一波臺廠受惠5G概念股一次報你知！ - INSIDE,"['WhiteCollar_tw', 'business_tw', 'tech_tw']","['職場白領', '商業', '科技']","['FinancialManagement_tw', 'startups_tw']",['000001522EC63532000000016261636B656E645F6C6F63616C494E464C55'],1564111357801,2019-07-26
empty,空的,68747470733A2F2F7777772E6974686F6D652E636F6D2E74772F766F6963652F313331383937,細探JavaScript原型 | iThome,['empty'],['空的'],['empty'],['000001579E138131000000476375706F795F72656C65617365494E464C55'],1564104817950,2019-07-26
empty,空的,68747470733A2F2F7777772E736D6172746D2E636F6D2E74772F41727469636C652F333533393336333463656133,丹丹漢堡的熱賣行銷：不花大錢也能塑造品牌形象 | SmartM 新網路科技,"['WhiteCollar_tw', 'business_tw']","['職場白領', '商業']","['FinancialManagement_tw', 'management_tw', 'marketing_tw']",['00000157E6267A970000000B6375706F795F72656C65617365494E464C55'],1564111897086,2019-07-26
empty,空的,68747470733A2F2F7777772E736D6172746D2E636F6D2E74772F41727469636C652F333533393336333563656133,老牌物流X老牌代理商，新竹物流轉型電商代營年收破十億 | SmartM 新網路科技,"['WhiteCollar_tw', 'business_tw', 'tech_tw']","['職場白領', '商業', '科技']","['e-commerce_tw', 'management_tw', 'marketing_tw']",['00000157E6267A970000000B6375706F795F72656C65617365494E464C55'],1564121088917,2019-07-26
empty,空的,68747470733A2F2F7777772E73746F726D2E6D672F6C6966657374796C652F31353231373035,【謝幸吟專欄】被9800條走私菸掩蓋的蔡英文總統「自由民主永續之旅」，暗藏債務黑洞嗎？-風傳媒,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']","['finance_tw', 'international_tw']",['000001579DB7CFCC000000256375706F795F72656C65617365494E464C55'],1564121104092,2019-07-26
empty,空的,68747470733A2F2F7777772E7465636862616E672E636F6D2F706F7374732F37313830322D657870616E642D696E67656E756974792D666F722D686F6D652D7573652D776974682D6570736F6E2D696E74726F647563696E672D612D6C696768747765696768742D6C617365722D70726F6A6563746F722D65662D313030772D313030622D746861742D737570706F7274732D766572746963616C2D70726F6A656374696F6E3F75746D5F736F757263653D666565646275726E65722675746D5F6D656469756D3D666565642675746D5F63616D706169676E3D466565642533412B7465636862616E672B253238542545352541452541322545392538322541362B254536253943253830254536253936254230254536253936253837254537254142254130253239,Epson 推出輕巧型雷射投影機 EF-100W/100B，支援垂直投影，天花板就是電影院 | T客邦,"['3CExpert_tw', 'tech_tw']","['3C達人', '科技']",[],['000001579E2D053F000000696375706F795F72656C65617365494E464C55'],1564121272005,2019-07-26
empty,空的,68747470733A2F2F7777772E7465636862616E672E636F6D2F706F7374732F37313830332D736F6E792D72783130306D372D68616E64732D6F6E6E6461372D32362D313030303F75746D5F736F757263653D666565646275726E65722675746D5F6D656469756D3D666565642675746D5F63616D706169676E3D466565642533412B7465636862616E672B253238542545352541452541322545392538322541362B254536253943253830254536253936254230254536253936253837254537254142254130253239,Sony RX100 VII 上市前動手玩：對焦性能比照A9、還可外接麥克風 | T客邦,"['3CExpert_tw', 'tech_tw']","['3C達人', '科技']",[],['000001579E2D053F000000696375706F795F72656C65617365494E464C55'],1564121257158,2019-07-26
empty,空的,68747470733A2F2F7777772E7468656E6577736C656E732E636F6D2F61727469636C652F3132313234393F75746D5F736F757263653D666565646275726E65722675746D5F6D656469756D3D666565642675746D5F63616D706169676E3D466565642533412B5468654E6577734C656E732B2532385468652B4E6577732B4C656E732B254539253937253943254539253844254235254538254139253935254538254142253936254537254236254232253239,【出國求職攻略】杜拜篇：這個城市不宜久居，但歡迎來挑戰人生和高薪 - The News Lens 關鍵評論網,"['WhiteCollar_tw', 'business_tw']","['職場白領', '商業']",['career_tw'],['000001579DB3697C000000216375706F795F72656C65617365494E464C55'],1564133280327,2019-07-26
